,SP100,"(2,2)","(5,2)","(10,2)","(20,2)","(50,2)"
48,-0.0338271362971307,-0.023402787301336637,-0.035141824511780044,-0.03877757287310959,-0.03865676278016847,-0.0360247411273131
49,-0.00434668736331,-0.022767681764077115,-0.008402160006297819,0.007825105712017564,0.0071862621066043865,0.0008308756694578771
50,0.0154881147532515,-0.004589067002719087,0.016507558966876088,0.021465439608068012,0.027394210789761314,0.023035134904915405
51,0.0036442991620598,0.0033297220718500227,0.0026304506837751007,-0.0010110175812679612,0.0017455733295351978,0.00035334976435233824
52,-0.0249775990806174,-0.025406838888027816,-0.008029375478871097,-0.03639083696469491,-0.027693249726915427,-0.02801421589062756
53,-0.0259037037077927,-0.016865668132936426,0.00015734728974182467,-0.018778886626354428,-0.02672317267364621,-0.025543452757413165
54,0.0630771844102258,0.06675874304502213,0.06798000732859096,0.08107818124834047,0.0739993108770597,0.06518298038859094
55,0.0243129372696935,0.006139968607836556,0.027522451069724077,0.035215524631310204,0.0341758034199378,0.02366058280252682
56,0.0211478657838469,0.021710059529898285,0.014979000404626451,0.02184421217156258,0.01209281576261138,0.018862927050372697
57,0.0076865123827574,0.013044179106711318,0.018309271435595444,0.005012090553929736,0.0021596626379398625,0.007611675349520339
58,-0.0005742491056006,-0.014032941983507278,0.0035507444541194822,0.0019538213327168113,-0.010045484555131243,-0.0054064877630608825
59,0.0068017205530759,-0.01126887574992922,-0.006485404642330464,0.007356115208395726,0.007294583330141668,0.006370777643905875
60,0.0204511033028514,0.003506922848359289,0.006305706640086329,0.023775063385230482,0.009664294652656391,0.010965405162907407
61,0.0127728972929953,0.0036132701356235562,0.00621495819885157,0.0016275912023422942,0.01522728267519928,0.014266597179493055
62,0.0021926574404117,-3.992542410301184e-05,0.004641656883641068,0.007262531859120105,0.004344655752335572,0.004218158418010847
